name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,id,offensive_index,defensive_index,speed_percentile,physical_special_bias,physical_bulk,special_bulk,bulk_bias,offense_to_bulk_ratio,speed_to_bulk_ratio,special_bulk_percentile,physical_bulk_percentile,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,bst,cluster,archetype
zamazenta-crowned,fighting,steel,92,120,140,80,140,128,10189.0,200,326.0,0.939238653001464,0.2,12880,12880,0.0,0.613496930633445,0.3926380356054048,0.9692532942898976,0.9472913616398244,2.0,0.5,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,0.5,1.0,700,2,Speed Sweeper
eternatus-eternamax,poison,dragon,255,115,250,125,250,130,10190.0,240,627.5,0.9487554904831624,-0.0416666666666666,63750,63750,0.0,0.3824701189123982,0.2071713144108823,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,1125,7,Speed Sweeper
zarude-dada,dark,grass,105,120,105,70,95,105,10192.0,190,252.5,0.7920937042459737,0.2631578947368421,11025,9975,-0.05,0.7524752445446525,0.4158415825115185,0.8455344070278185,0.8945827232796486,1.0,0.5,2.0,0.5,1.0,1.0,0.5,0.5,2.0,0.5,2.0,0.25,2.0,2.0,0.5,0.5,0.5,0.5,600,8,Fast Attacker
calyrex-ice,psychic,ice,100,165,150,85,130,50,10193.0,250,330.0,0.1756954612005856,0.32,15000,13000,-0.0714285714285714,0.7575757552800735,0.1515151510560147,0.9714494875549048,0.978770131771596,1.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0,680,0,Defensive Tank
calyrex-shadow,psychic,ghost,100,85,80,165,100,150,10194.0,250,230.0,0.9912152269399708,-0.32,8000,10000,0.1111111111111111,1.0869565170132325,0.6521739102079396,0.8587115666178624,0.6559297218155198,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,680,0,Speed Sweeper
arcanine-hisui,fire,rock,95,115,80,95,80,90,10230.0,210,207.5,0.5966325036603221,0.0952380952380952,7600,7600,0.0,1.0120481878937435,0.4337349376687472,0.6281112737920937,0.6017569546120058,1.0,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,1.0,555,5,Balanced All-Rounder
electrode-hisui,electric,grass,60,50,70,80,80,150,10232.0,130,180.0,0.9912152269399708,-0.2307692307692307,4200,4800,0.0666666666666666,0.7222222182098765,0.8333333287037037,0.1881405563689604,0.1354319180087847,1.0,0.5,4.0,0.25,0.5,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,0.25,1.0,0.5,1.0,490,8,Balanced All-Rounder
typhlosion-hisui,fire,ghost,73,84,78,119,85,95,10233.0,203,199.5,0.6654465592972182,-0.1724137931034483,5694,6205,0.0429447852760736,1.0175438545486524,0.4761904738035565,0.4348462664714494,0.3484626647144949,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,0.5,0.5,2.0,1.0,534,6,Balanced All-Rounder
samurott-hisui,water,dark,90,108,80,100,65,85,10236.0,208,190.0,0.5314787701317716,0.0384615384615384,7200,5850,-0.1034482758620689,1.0947368363434904,0.447368418698061,0.3755490483162518,0.5541727672035139,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,2.0,2.0,0.5,0.5,2.0,0.5,528,10,Balanced All-Rounder
lilligant-hisui,grass,fighting,70,105,75,50,75,105,10237.0,155,185.0,0.7920937042459737,0.3548387096774194,5250,5250,0.0,0.8378378333089846,0.5675675644996347,0.2767203513909224,0.2767203513909224,2.0,0.5,2.0,0.5,1.0,2.0,1.0,0.25,2.0,0.25,0.5,0.25,4.0,1.0,0.5,2.0,0.5,0.5,480,8,Physical Attacker
zoroark-hisui,normal,ghost,55,100,60,125,60,110,10239.0,225,147.5,0.8448023426061494,-0.1111111111111111,3300,3300,0.0,1.5254237184717037,0.7457627068083884,0.041727672035139,0.0512445095168374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,510,3,Fast Attacker
braviary-hisui,psychic,flying,110,83,70,112,70,65,10240.0,195,195.0,0.3008784773060029,-0.1487179487179487,7700,7700,0.0,0.9999999948717948,0.3333333316239316,0.6515373352855052,0.6207906295754027,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,510,0,Balanced All-Rounder
goodra-hisui,steel,dragon,80,100,100,110,150,60,10242.0,210,290.0,0.2532942898975109,-0.0476190476190476,8000,12000,0.2,0.7241379285374554,0.2068965510107015,0.9465592972181552,0.6559297218155198,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,2.0,600,2,Defensive Tank
avalugg-hisui,ice,rock,95,127,184,34,36,38,10243.0,161,267.5,0.0834553440702781,0.577639751552795,17480,3420,-0.6727272727272727,0.6018691566285265,0.1420560742353044,0.0468521229868228,0.9904831625183016,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,1.0,514,5,Defensive Tank
decidueye-hisui,grass,fighting,88,112,80,95,95,60,10244.0,207,219.0,0.2532942898975109,0.0821256038647343,7040,8360,0.0857142857142857,0.945205475136048,0.2739726014887096,0.718887262079063,0.527086383601757,2.0,0.5,2.0,0.5,1.0,2.0,1.0,0.25,2.0,0.25,0.5,0.25,4.0,1.0,0.5,2.0,0.5,0.5,530,8,Balanced All-Rounder
dialga-origin,steel,dragon,100,100,120,150,120,90,10245.0,250,290.0,0.5966325036603221,-0.2,12000,12000,0.0,0.8620689625445898,0.3103448265160523,0.9465592972181552,0.9297218155197656,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,2.0,680,2,Balanced All-Rounder
palkia-origin,water,dragon,90,100,100,150,120,120,10246.0,250,265.0,0.9055636896046853,-0.2,9000,10800,0.0909090909090909,0.9433962228551086,0.4528301869704521,0.9077598828696926,0.7598828696925329,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,680,10,Fast Attacker
tauros-paldea-combat-breed,fighting,,75,110,105,30,70,100,10250.0,140,212.5,0.7379209370424598,0.5714285714285714,7875,5250,-0.2,0.6588235263114187,0.4705882330795848,0.2767203513909224,0.6405563689604685,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,490,3,Physical Attacker
tauros-paldea-blaze-breed,fighting,fire,75,110,105,30,70,100,10251.0,140,212.5,0.7379209370424598,0.5714285714285714,7875,5250,-0.2,0.6588235263114187,0.4705882330795848,0.2767203513909224,0.6405563689604685,2.0,0.5,0.5,2.0,1.0,4.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,2.0,0.5,490,6,Physical Attacker
tauros-paldea-aqua-breed,fighting,water,75,110,105,30,70,100,10252.0,140,212.5,0.7379209370424598,0.5714285714285714,7875,5250,-0.2,0.6588235263114187,0.4705882330795848,0.2767203513909224,0.6405563689604685,2.0,2.0,0.5,0.5,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.5,4.0,1.0,0.5,2.0,2.0,0.5,490,1,Physical Attacker
ursaluna-bloodmoon,ground,normal,113,70,120,135,65,52,10272.0,205,241.5,0.1976573938506588,-0.3170731707317073,13560,7345,-0.2972972972972973,0.8488612801289388,0.2153209100814869,0.5973645680819912,0.9633967789165446,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,555,0,Balanced All-Rounder
ogerpon-wellspring-mask,grass,water,80,120,84,60,96,110,10273.0,180,220.0,0.8448023426061494,0.3333333333333333,6720,7680,0.0666666666666666,0.8181818144628099,0.4999999977272727,0.6464128843338214,0.4897510980966325,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,4.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,1.0,550,5,Fast Attacker
ogerpon-hearthflame-mask,grass,fire,80,120,84,60,96,110,10274.0,180,220.0,0.8448023426061494,0.3333333333333333,6720,7680,0.0666666666666666,0.8181818144628099,0.4999999977272727,0.6464128843338214,0.4897510980966325,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,550,5,Fast Attacker
ogerpon-cornerstone-mask,grass,rock,80,120,84,60,96,110,10275.0,180,220.0,0.8448023426061494,0.3333333333333333,6720,7680,0.0666666666666666,0.8181818144628099,0.4999999977272727,0.6464128843338214,0.4897510980966325,1.0,1.0,2.0,0.5,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.25,1.0,550,8,Fast Attacker
terapagos-terastal,normal,,95,95,110,105,110,85,10276.0,200,267.5,0.5314787701317716,-0.05,10450,10450,0.0,0.7476635486068652,0.3177570081579177,0.8857979502196194,0.8674963396778916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,600,3,Balanced All-Rounder
terapagos-stellar,normal,,160,105,110,130,110,85,10277.0,235,300.0,0.5314787701317716,-0.1063829787234042,17600,17600,0.0,0.7833333307222222,0.2833333323888889,0.993411420204978,0.9926793557833088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,700,2,Balanced All-Rounder
deoxys-normal,psychic,,50,150,50,150,50,150,386.0,300,125.0,0.9912152269399708,0.0,2500,2500,0.0,2.3999999808,1.1999999904,0.0204978038067349,0.0204978038067349,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,600,4,Speed Sweeper
wormadam-plant,bug,grass,60,59,85,79,105,36,413.0,138,220.0,0.0790629575402635,-0.144927536231884,5100,6300,0.1052631578947368,0.6272727244214876,0.1636363628925619,0.4465592972181552,0.2474377745241581,1.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,2.0,0.25,2.0,0.5,2.0,0.5,0.5,2.0,0.25,0.5,424,8,Balanced All-Rounder
giratina-altered,ghost,dragon,150,100,120,100,120,90,487.0,200,315.0,0.5966325036603221,0.0,18000,18000,0.0,0.6349206329050139,0.2857142848072562,0.9956076134699854,0.9941434846266471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,680,2,Balanced All-Rounder
shaymin-land,grass,,100,100,100,100,100,100,492.0,200,250.0,0.7379209370424598,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.8587115666178624,0.8338213762811127,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,600,8,Fast Attacker
darmanitan-standard,fire,,105,140,55,30,55,95,555.0,170,162.5,0.6654465592972182,0.6470588235294118,5775,5775,0.0,1.0461538397159764,0.5846153810177515,0.3653001464128843,0.3572474377745241,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,480,6,Physical Attacker
tornadus-incarnate,flying,,79,115,70,125,80,111,641.0,240,189.5,0.863103953147877,-0.0416666666666666,5530,6320,0.0666666666666666,1.2664907584881755,0.5857519758007811,0.45900439238653,0.3279648609077599,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,580,3,Fast Attacker
thundurus-incarnate,electric,flying,79,115,70,125,80,111,642.0,240,189.5,0.863103953147877,-0.0416666666666666,5530,6320,0.0666666666666666,1.2664907584881755,0.5857519758007811,0.45900439238653,0.3279648609077599,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,580,8,Fast Attacker
landorus-incarnate,ground,flying,89,125,90,115,80,101,645.0,240,214.5,0.7650073206442167,0.0416666666666666,8010,7120,-0.0588235294117647,1.11888111366489,0.4708624686673078,0.5563689604685212,0.6625183016105417,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,600,0,Fast Attacker
keldeo-ordinary,water,fighting,91,72,90,129,90,108,647.0,201,225.5,0.8162518301610542,-0.2835820895522388,8190,8190,0.0,0.8913525459363524,0.4789356963240102,0.7071742313323572,0.698389458272328,2.0,2.0,0.5,0.5,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.5,4.0,1.0,0.5,2.0,2.0,0.5,580,1,Fast Attacker
meloetta-aria,normal,psychic,100,77,77,128,128,90,648.0,205,255.0,0.5966325036603221,-0.248780487804878,7700,12800,0.248780487804878,0.8039215654748174,0.3529411750865052,0.9677891654465594,0.6207906295754027,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.25,1.0,600,0,Balanced All-Rounder
pyroar-male,fire,normal,86,68,72,109,66,106,668.0,177,181.0,0.8052708638360175,-0.231638418079096,6192,5676,-0.0434782608695652,0.9779005470834224,0.5856353558804677,0.3513909224011713,0.4084919472913616,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,0.5,1.0,1.0,1.0,507,5,Fast Attacker
meowstic-male,psychic,,74,48,76,83,81,104,678.0,131,194.0,0.7796486090775988,-0.2671755725190839,5624,5994,0.0318471337579617,0.675257728478053,0.5360824714634924,0.390190336749634,0.3418740849194729,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,466,0,Balanced All-Rounder
aegislash-shield,steel,ghost,60,50,140,50,140,60,681.0,100,310.0,0.2532942898975109,0.0,8400,8400,0.0,0.3225806441207076,0.1935483864724245,0.7232796486090776,0.7181551976573939,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,500,2,Defensive Tank
gourgeist-average,ghost,grass,65,90,122,58,75,84,711.0,148,229.5,0.5065885797950219,0.2162162162162162,7930,4875,-0.2385786802030456,0.6448801714820036,0.3660130703005966,0.205710102489019,0.6486090775988287,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,494,8,Balanced All-Rounder
zygarde-50,dragon,ground,108,100,121,81,95,95,718.0,181,270.0,0.6654465592972182,0.1049723756906077,13068,10260,-0.1203703703703703,0.6703703678875171,0.3518518505486968,0.8733528550512445,0.9538799414348462,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,600,0,Balanced All-Rounder
oricorio-baile,fire,flying,75,70,70,98,70,93,741.0,168,177.5,0.6383601756954612,-0.1666666666666666,5250,5250,0.0,0.9464788679071612,0.5239436590200357,0.2767203513909224,0.2767203513909224,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,476,6,Balanced All-Rounder
lycanroc-midday,rock,,75,115,65,55,65,112,745.0,170,167.5,0.8682284040995608,0.3529411764705882,4875,4875,0.0,1.0149253670750724,0.66865671242593,0.205710102489019,0.2174231332357247,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,487,10,Fast Attacker
indeedee-male,psychic,normal,60,65,55,105,95,95,876.0,170,180.0,0.6654465592972182,-0.2352941176470588,3300,5700,0.2666666666666666,0.944444439197531,0.527777774845679,0.3557833089311859,0.0512445095168374,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.25,1.0,475,0,Balanced All-Rounder
urshifu-single-strike,fighting,dark,100,130,100,63,60,97,892.0,193,210.0,0.698389458272328,0.3471502590673575,10000,6000,-0.25,0.919047614671202,0.4619047597052154,0.4004392386530014,0.8338213762811127,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.25,2.0,2.0,1.0,1.0,1.0,0.25,550,3,Physical Attacker
basculegion-male,water,ghost,120,112,65,80,75,78,902.0,192,200.0,0.4436310395314787,0.1666666666666666,7800,9000,0.0714285714285714,0.9599999952,0.38999999805,0.7767203513909224,0.6303074670571011,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,2.0,1.0,530,10,Physical Attacker
enamorus-incarnate,fairy,flying,74,115,70,135,80,106,905.0,250,187.0,0.8052708638360175,-0.08,5180,5920,0.0666666666666666,1.336898388572736,0.5668449167548401,0.3821376281112738,0.2525622254758419,1.0,0.5,1.0,2.0,0.5,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.25,1.0,580,2,Fast Attacker
oinkologne-male,normal,,110,100,75,59,80,65,916.0,159,210.0,0.3008784773060029,0.2578616352201258,8250,8800,0.032258064516129,0.757142853537415,0.3095238080498866,0.7540263543191801,0.705710102489019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,489,3,Physical Attacker
deoxys-attack,psychic,,50,180,20,180,20,150,10001.0,360,65.0,0.9912152269399708,0.0,1000,1000,0.0,5.538461453254439,2.3076922721893496,0.0029282576866764,0.0029282576866764,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,600,4,Speed Sweeper
deoxys-defense,psychic,,50,70,160,70,160,90,10002.0,140,345.0,0.5966325036603221,0.0,8000,8000,0.0,0.4057971002730519,0.2608695644612476,0.6852122986822841,0.6559297218155198,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,600,0,Balanced All-Rounder
deoxys-speed,psychic,,50,95,90,95,90,180,10003.0,190,205.0,0.9985358711566618,0.0,4500,4500,0.0,0.9268292637715646,0.8780487762046402,0.1405563689604685,0.1632503660322108,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,600,0,Speed Sweeper
wormadam-sandy,bug,ground,60,79,105,59,85,36,10004.0,138,220.0,0.0790629575402635,0.144927536231884,6300,5100,-0.1052631578947368,0.6272727244214876,0.1636363628925619,0.240117130307467,0.4238653001464129,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,424,5,Balanced All-Rounder
wormadam-trash,bug,steel,60,69,95,69,95,36,10005.0,138,220.0,0.0790629575402635,0.0,5700,5700,0.0,0.6272727244214876,0.1636363628925619,0.3557833089311859,0.3506588579795022,1.0,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,0.25,1.0,424,5,Balanced All-Rounder
shaymin-sky,grass,flying,100,103,75,120,75,127,10006.0,223,200.0,0.9370424597364568,-0.0762331838565022,7500,7500,0.0,1.114999994425,0.6349999968250001,0.6127379209370425,0.5856515373352855,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,600,8,Speed Sweeper
giratina-origin,ghost,dragon,150,120,100,120,100,90,10007.0,240,275.0,0.5966325036603221,0.0,15000,15000,0.0,0.872727269553719,0.3272727260826446,0.985358711566618,0.978770131771596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,680,2,Balanced All-Rounder
darmanitan-zen,fire,psychic,105,30,105,140,105,55,10017.0,170,262.5,0.212298682284041,-0.6470588235294118,11025,11025,0.0,0.6476190451519275,0.2095238087256236,0.91800878477306,0.8945827232796486,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,1.0,1.0,1.0,540,0,Defensive Tank
meloetta-pirouette,normal,fighting,100,128,90,77,77,128,10018.0,205,217.0,0.939238653001464,0.248780487804878,9000,7700,-0.0778443113772455,0.9447004564760348,0.5898617484338168,0.6515373352855052,0.7598828696925329,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,600,3,Speed Sweeper
tornadus-therian,flying,,79,100,80,110,90,121,10019.0,210,209.5,0.9143484626647144,-0.0476190476190476,6320,7110,0.0588235294117647,1.0023866300602071,0.5775656297013574,0.5534407027818448,0.431185944363104,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,580,3,Fast Attacker
thundurus-therian,electric,flying,79,105,70,145,80,101,10020.0,250,189.5,0.7650073206442167,-0.16,5530,6320,0.0666666666666666,1.319261206758516,0.5329815275304405,0.45900439238653,0.3279648609077599,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,580,8,Fast Attacker
landorus-therian,ground,flying,89,145,90,105,80,91,10021.0,250,214.5,0.623718887262079,0.16,8010,7120,-0.0588235294117647,1.1655011600675935,0.4242424222646041,0.5563689604685212,0.6625183016105417,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,600,0,Physical Attacker
keldeo-resolute,water,fighting,91,72,90,129,90,108,10024.0,201,225.5,0.8162518301610542,-0.2835820895522388,8190,8190,0.0,0.8913525459363524,0.4789356963240102,0.7071742313323572,0.698389458272328,2.0,2.0,0.5,0.5,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.5,4.0,1.0,0.5,2.0,2.0,0.5,580,1,Fast Attacker
meowstic-female,psychic,,74,48,76,83,81,104,10025.0,131,194.0,0.7796486090775988,-0.2671755725190839,5624,5994,0.0318471337579617,0.675257728478053,0.5360824714634924,0.390190336749634,0.3418740849194729,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,466,0,Balanced All-Rounder
gourgeist-small,ghost,grass,55,85,122,58,75,99,10030.0,143,224.5,0.7130307467057101,0.1888111888111888,6710,4125,-0.2385786802030456,0.6369710439333138,0.4409799534922942,0.0885797950219619,0.4846266471449487,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,494,8,Balanced All-Rounder
gourgeist-large,ghost,grass,75,95,122,58,75,69,10031.0,153,234.5,0.3382137628111273,0.2418300653594771,9150,5625,-0.2385786802030456,0.6524520228040426,0.2942430691077055,0.3462664714494876,0.7789165446559297,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,494,8,Physical Attacker
gourgeist-super,ghost,grass,85,100,122,58,75,54,10032.0,158,239.5,0.2005856515373353,0.2658227848101265,10370,6375,-0.2385786802030456,0.6597077216713665,0.2254697276598341,0.4685212298682284,0.8550512445095169,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,494,8,Balanced All-Rounder
zygarde-10-power-construct,dragon,ground,54,100,71,61,85,115,10118.0,161,183.0,0.8806734992679356,0.2422360248447205,3834,4590,0.0897435897435897,0.8797814159574786,0.6284152971124847,0.1617862371888726,0.0783308931185944,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,486,0,Physical Attacker
zygarde-50-power-construct,dragon,ground,108,100,121,81,95,95,10119.0,181,270.0,0.6654465592972182,0.1049723756906077,13068,10260,-0.1203703703703703,0.6703703678875171,0.3518518505486968,0.8733528550512445,0.9538799414348462,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,600,0,Balanced All-Rounder
zygarde-complete,dragon,ground,216,100,121,91,95,85,10120.0,191,324.0,0.5314787701317716,0.0471204188481675,26136,20520,-0.1203703703703703,0.5895061710200427,0.2623456782026368,0.9970717423133236,0.9985358711566618,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,708,0,Balanced All-Rounder
oricorio-pom-pom,electric,flying,75,70,70,98,70,93,10123.0,168,177.5,0.6383601756954612,-0.1666666666666666,5250,5250,0.0,0.9464788679071612,0.5239436590200357,0.2767203513909224,0.2767203513909224,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,476,8,Balanced All-Rounder
oricorio-pau,psychic,flying,75,70,70,98,70,93,10124.0,168,177.5,0.6383601756954612,-0.1666666666666666,5250,5250,0.0,0.9464788679071612,0.5239436590200357,0.2767203513909224,0.2767203513909224,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,476,0,Balanced All-Rounder
oricorio-sensu,ghost,flying,75,70,70,98,70,93,10125.0,168,177.5,0.6383601756954612,-0.1666666666666666,5250,5250,0.0,0.9464788679071612,0.5239436590200357,0.2767203513909224,0.2767203513909224,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.5,0.5,1.0,476,3,Balanced All-Rounder
lycanroc-midnight,rock,,85,115,75,55,75,82,10126.0,170,192.5,0.4992679355783309,0.3529411764705882,6375,6375,0.0,0.883116878529263,0.4259740237611739,0.4685212298682284,0.4363103953147877,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,487,10,Physical Attacker
